GEOID,pop,wht,unemp,wrkfrc,pov1,pov2,pov3,com_tot,no_com,no_int,dial_up,edu_tot,brdbnd,pct_min,pct_unemp,pct_pov,pct_nocom,pct_com,nohs,nohsgrad,hsgrad,colgrad
17163504354,6439,4342,258,3410,120,400,46,2580,158,62,2422,4506,2284,0.3256716881503339,0.07565982404692081,0.08790184811306104,0.08527131782945736,0.9147286821705426,0.013759431868619618,0.007989347536617843,0.4855747891699956,0.49267643142476697
17163504355,5096,3996,147,2346,76,194,12,1708,29,60,1679,3339,1619,0.21585557299843014,0.06265984654731457,0.05533751962323391,0.052107728337236536,0.9478922716627635,0.006588799041629231,0.02395926924228811,0.31536388140161725,0.6540880503144654
17163504500,5486,47,157,1839,1199,1064,196,1939,636,339,1303,2989,962,0.9914327378782355,0.08537248504622078,0.44823186292380607,0.5028365136668386,0.49716348633316143,0.03445968551354968,0.1559049849447976,0.6547340247574439,0.15490130478420877
17163504600,1807,35,162,717,502,303,43,866,337,200,529,1015,326,0.9806308799114555,0.22594142259414227,0.46928610957387934,0.6200923787528868,0.3799076212471132,0.05714285714285714,0.21674876847290642,0.638423645320197,0.08768472906403942
29189210100,4783,1379,459,2543,242,296,114,1810,76,147,1734,2899,1579,0.7116872255906335,0.18049547778214706,0.13631611959021533,0.12320441988950276,0.8767955801104972,0.024836150396688513,0.11866160745084511,0.58364953432218,0.2728527078302863
29189210200,5668,625,408,2734,1075,675,0,1688,181,337,1507,2599,1170,0.8897318278052223,0.14923189465983908,0.30875088214537755,0.3068720379146919,0.6931279620853081,0.0119276644863409,0.061177375913813004,0.6937283570604078,0.23316660253943824
29189210300,3168,884,127,1882,298,309,22,1356,184,144,1172,2238,1022,0.7209595959595959,0.06748140276301806,0.1985479797979798,0.24188790560471976,0.7581120943952803,0.026362823949955316,0.15326184092940126,0.6407506702412868,0.17962466487935658
29189210400,4022,303,222,2075,167,322,91,1856,299,256,1557,2971,1281,0.9246643460964694,0.10698795180722892,0.14420686225758328,0.2990301724137931,0.7009698275862069,0.02221474251093908,0.12150790979468193,0.6139347021204982,0.24234264557388085
29189210501,3260,125,85,1423,148,174,11,1111,103,62,1008,2195,946,0.9616564417177914,0.059732958538299366,0.10214723926380367,0.1485148514851485,0.8514851485148515,0.02915717539863326,0.06788154897494306,0.5485193621867882,0.35444191343963555
29189210502,3304,237,97,1383,477,258,15,1242,169,178,1073,2098,895,0.9282687651331719,0.07013738250180766,0.22699757869249396,0.27938808373590984,0.7206119162640902,0.008102955195424213,0.17349857006673022,0.6220209723546235,0.19637750238322213
29189210600,7286,1819,268,3753,445,868,263,2465,375,139,2090,4698,1936,0.7503431237990668,0.07140953903543831,0.21630524293164974,0.20851926977687626,0.7914807302231237,0.037888463175819495,0.10493827160493827,0.5889740315027672,0.2681992337164751
29189210702,6274,997,282,3078,764,747,45,2300,305,170,1995,3742,1825,0.8410902135798534,0.09161793372319688,0.248007650621613,0.20652173913043478,0.7934782608695652,0.0010689470871191875,0.052378407268840195,0.7202030999465526,0.22634954569748797
29189210703,3621,693,212,1879,64,352,86,1513,219,220,1294,2314,1074,0.8086164043082021,0.11282597126130921,0.13863573598453466,0.29015201586252476,0.7098479841374752,0.014261019878997408,0.09291270527225583,0.5859982713915298,0.30682800345721695
29189210704,3904,193,321,1987,315,307,91,1499,163,144,1336,1947,1192,0.9505635245901639,0.16155007549068948,0.18263319672131148,0.2048032021347565,0.7951967978652434,0.026194144838212634,0.05701078582434515,0.6070878274268104,0.30970724191063176
29189210803,4411,1477,86,2026,0,145,59,1984,208,140,1776,3286,1636,0.6651552935842213,0.04244817374136229,0.04624801632282929,0.17540322580645162,0.8245967741935484,0.02799756542909312,0.07334144856968959,0.5243457090687766,0.37431527693244065
29189210804,9489,1300,306,4865,427,371,210,3349,305,156,3044,6613,2855,0.8629992623037201,0.06289825282631038,0.10622826430603857,0.13765303075544938,0.8623469692445507,0.0240435505821866,0.04491153787993347,0.5672160895206412,0.36382882201723876
29189210805,6446,907,176,2809,189,249,0,2406,202,221,2204,4488,1983,0.8592925845485573,0.0626557493770025,0.0679491157306857,0.17581047381546136,0.8241895261845387,0.014928698752228164,0.03297682709447415,0.589126559714795,0.3629679144385027
29189210806,5537,466,177,2979,262,214,75,2241,232,105,2009,3731,1892,0.9158389019324544,0.059415911379657606,0.0995123713202095,0.1503792949576082,0.8496207050423918,0.004288394532296971,0.038863575448941305,0.5711605467703028,0.38568748324845886
29189210912,6874,2530,281,3850,627,340,85,2699,88,262,2611,4906,2349,0.631946464940355,0.07298701298701299,0.15304044224614488,0.12967765839199705,0.8703223416080029,0.019975540154912354,0.030574806359559722,0.39808397880146756,0.5513656746840603
29189210921,4566,1741,54,2365,148,170,23,1522,32,130,1490,2827,1348,0.6187034603591766,0.022832980972515855,0.07468243539202803,0.10643889618922471,0.8935611038107752,0.012734347364697559,0.025114962858153518,0.568800848956491,0.39334984082065794
29189210923,5214,2354,120,2658,161,271,55,1675,63,46,1612,3318,1566,0.5485232067510548,0.045146726862302484,0.0934023782125048,0.06507462686567164,0.9349253731343283,0.034659433393610606,0.08830620855937311,0.4933694996986136,0.38366485834840264
29189210924,4702,1466,108,2350,162,165,0,1645,43,97,1602,2766,1505,0.6882177796682263,0.04595744680851064,0.06954487452148023,0.0851063829787234,0.9148936170212766,0.009399855386840203,0.0596529284164859,0.47830802603036876,0.45263919016630516
29189210925,5525,2536,400,3384,65,244,32,2118,143,149,1975,3629,1826,0.5409954751131222,0.1182033096926714,0.06171945701357466,0.13786591123701605,0.8621340887629839,0.004408928079360706,0.08073849545329292,0.5147423532653623,0.40011022320198403
29189210926,2531,1502,96,1305,44,168,10,922,79,40,843,1654,798,0.4065586724614777,0.0735632183908046,0.08771236665349665,0.12906724511930587,0.8709327548806941,0.04050785973397823,0.04232164449818621,0.5858524788391778,0.3313180169286578
29189210927,4558,1760,129,2462,20,156,11,1709,84,9,1625,3498,1598,0.6138657305835893,0.05239642567018684,0.041026766125493636,0.05441778818022235,0.9455822118197776,0.012864493996569469,0.02773013150371641,0.4042309891366495,0.5551743853630646
29189210928,4170,1292,194,2332,192,216,34,1490,38,98,1452,3014,1332,0.690167865707434,0.08319039451114923,0.10599520383693045,0.0912751677852349,0.9087248322147651,0.029197080291970802,0.02289316522893165,0.46715328467153283,0.4807564698075647
29189211000,6932,3095,355,3723,335,302,20,2692,216,188,2476,4721,2279,0.5535199076745528,0.0953532097770615,0.09477784189267167,0.150074294205052,0.849925705794948,0.024994704511755984,0.06566405422579961,0.4238508790510485,0.4854903622113959
29189211101,6756,3118,351,3601,161,206,51,2666,254,304,2412,4324,2108,0.5384843102427472,0.09747292418772563,0.061870929544108944,0.20930232558139536,0.7906976744186046,0.03654024051803885,0.09435707678075855,0.5011563367252544,0.3679463459759482
29189211102,5655,1507,389,2891,195,429,208,2321,589,151,1732,3628,1544,0.7335101679929266,0.1345555171221031,0.1471264367816092,0.31882809133993967,0.6811719086600603,0.05953693495038589,0.07497243660418963,0.5113009922822491,0.3541896361631753
29189211201,4586,2132,127,2771,82,587,72,2377,180,126,2197,3414,2041,0.5351068469254252,0.04583182966438109,0.1615787178368949,0.12873369793857803,0.871266302061422,0.010251903925014646,0.06854130052724078,0.557410661980082,0.36379613356766255
29189211202,3157,2335,98,1741,74,169,21,1234,150,80,1084,2190,997,0.26037377256889455,0.056289488799540495,0.08362369337979095,0.18638573743922204,0.813614262560778,0.02237442922374429,0.045205479452054796,0.5219178082191781,0.41050228310502285
29189211301,6399,4746,232,3135,566,513,73,2345,241,76,2104,4300,2028,0.2583216127519925,0.07400318979266347,0.180028129395218,0.135181236673774,0.864818763326226,0.02813953488372093,0.08441860465116278,0.6248837209302326,0.2625581395348837
29189211331,6351,3771,136,3247,245,249,41,2271,212,78,2059,4071,1967,0.406235238545111,0.041884816753926704,0.08423870256652495,0.12769704975781593,0.8723029502421841,0.013510194055514615,0.05207565708671088,0.576271186440678,0.35814296241709653
29189211332,6271,4613,223,3385,197,396,45,2449,160,154,2289,4261,2120,0.264391644075905,0.06587887740029542,0.10173815978312868,0.1282155982033483,0.8717844017966517,0.011734334663224596,0.0579676132363295,0.5125557380896503,0.4177423140107956
29189211333,4848,2661,185,2599,306,261,57,2126,165,179,1961,3421,1782,0.4511138613861386,0.07118122354751828,0.12871287128712872,0.16180620884289745,0.8381937911571026,0.038877521192633734,0.017831043554516222,0.43466822566501023,0.5086232095878398
29189211334,4405,3020,145,2025,81,198,41,1580,201,186,1379,2846,1177,0.31441543700340524,0.07160493827160494,0.07264472190692395,0.2449367088607595,0.7550632911392405,0.03056921995783556,0.07167955024595925,0.5808151791988756,0.3169360505973296
29189211401,5425,3149,195,3033,332,304,43,2581,232,196,2349,3708,2138,0.4195391705069124,0.06429277942631058,0.12516129032258064,0.16582719876017046,0.8341728012398295,0.005393743257820928,0.05501618122977346,0.5738942826321467,0.3656957928802589
29189211402,2266,690,58,1420,33,184,28,1206,129,148,1077,1516,929,0.6954986760812003,0.04084507042253521,0.10812003530450133,0.2296849087893864,0.7703150912106136,0.005277044854881266,0.14313984168865435,0.6154353562005277,0.23614775725593667
29189211500,3467,228,233,1731,148,190,21,1243,125,165,1118,2047,953,0.9342370925872512,0.1346042749855575,0.10354773579463514,0.2333065164923572,0.7666934835076428,0.0073277967757694185,0.10258915486077186,0.6702491450903761,0.21983390327308255
29189211600,6288,1848,394,3221,193,382,20,2374,158,233,2216,4106,1976,0.7061068702290076,0.1223222601676498,0.09462468193384224,0.16470092670598147,0.8352990732940185,0.04188991719434973,0.061130053580126645,0.5825621042377009,0.3144179249878227
29189211700,3852,1323,164,2169,224,156,69,1518,151,86,1367,2696,1281,0.6565420560747663,0.0756108805901337,0.11656282450674973,0.15612648221343872,0.8438735177865613,0.032640949554896145,0.04376854599406528,0.5352373887240356,0.388353115727003
29189211801,3810,380,299,1832,606,720,40,1499,182,176,1317,2401,1138,0.9002624671916011,0.16320960698689957,0.3585301837270341,0.23882588392261508,0.7611741160773849,0.02790503956684715,0.12494793835901707,0.5697625989171179,0.2773844231570179
29189211802,4222,317,277,1830,439,510,0,1539,149,152,1390,2453,1238,0.9249171009000474,0.15136612021857923,0.22477498815727143,0.19558154645873943,0.8044184535412606,0.04035874439461883,0.14594374235629842,0.5829596412556054,0.23073787199347737
29189211900,4802,341,176,2141,713,832,48,2071,395,341,1676,2822,1317,0.928987921699292,0.08220457730032694,0.3317367763431903,0.3553838725253501,0.6446161274746499,0.02232459248759745,0.14847625797306874,0.705173635719348,0.12402551381998582
29189212001,7594,630,342,3825,570,848,242,3528,742,260,2786,5277,2526,0.9170397682380826,0.08941176470588236,0.21859362654727416,0.28401360544217685,0.7159863945578231,0.030320257722190637,0.13644115974985788,0.6630661360621565,0.17017244646579496
29189212002,3506,233,192,1656,468,547,43,1282,173,235,1109,1909,874,0.9335424985738734,0.11594202898550725,0.3017683970336566,0.31825273010920435,0.6817472698907956,0.03509690937663698,0.1105290728129911,0.7045573598742797,0.1498166579360922
29189212101,4246,286,278,2158,419,541,64,1647,413,226,1234,2381,1001,0.9326424870466321,0.12882298424467098,0.24116815826660387,0.3879781420765027,0.6120218579234973,0.0747585048299034,0.21629567408651826,0.5900881982360353,0.11885762284754305
29189212102,2989,144,257,1375,320,500,8,1119,151,139,968,1825,829,0.9518233522917363,0.1869090909090909,0.27701572432251587,0.25915996425379806,0.7408400357462019,0.01643835616438356,0.0936986301369863,0.7063013698630137,0.18356164383561643
29189212200,7196,184,552,3197,1059,1039,268,2724,487,502,2237,4733,1697,0.9744302390216787,0.17266187050359713,0.32879377431906615,0.3630690161527166,0.6369309838472834,0.04415803929854215,0.12212127614620748,0.6218043524191844,0.21191633213606592
29189212300,5247,970,327,2955,300,621,82,2728,480,426,2248,4005,1819,0.8151324566418906,0.11065989847715736,0.19115685153421003,0.3321114369501466,0.6678885630498534,0.03870162297128589,0.062421972534332085,0.5530586766541823,0.34581772784019976
29189212400,2547,339,157,1232,306,258,11,1009,168,158,841,1547,683,0.866902237926973,0.12743506493506493,0.22575579112681587,0.32309217046580774,0.6769078295341923,0.03878474466709761,0.02262443438914027,0.7097608274078863,0.22882999353587588
29189212500,4943,840,68,2555,312,563,0,2100,206,533,1894,3338,1361,0.8300627149504349,0.026614481409001956,0.17701800525996358,0.3519047619047619,0.6480952380952381,0.028759736369083282,0.16926303175554225,0.5374475733972438,0.2645296584781306
29189212600,4817,1682,399,2583,72,260,54,1739,173,120,1566,2933,1446,0.6508200124558854,0.15447154471544716,0.08013286277766245,0.16848763657274296,0.831512363427257,0.011933174224343675,0.03511762700306853,0.5649505625639277,0.3879986362086601
29189212700,5989,1258,352,2994,793,854,19,2185,352,187,1833,3557,1643,0.7899482384371348,0.11756847027388109,0.2781766572048756,0.24668192219679633,0.7533180778032037,0.03542310936182176,0.09108799550182738,0.6738824852403711,0.19960640989597975
29189213101,4479,2553,175,2205,202,394,50,1654,227,110,1427,3142,1317,0.43000669792364365,0.07936507936507936,0.14422862246037063,0.2037484885126965,0.7962515114873034,0.03532781667727562,0.07988542329726289,0.5754296626352642,0.30935709739019734
29189213102,279,234,8,127,0,34,0,129,41,4,88,238,84,0.16129032258064516,0.06299212598425197,0.12186379928315412,0.3488372093023256,0.6511627906976745,0.07142857142857142,0.16806722689075632,0.47478991596638653,0.2857142857142857
29189213202,6896,4621,250,3713,223,514,93,2691,277,263,2414,5040,2115,0.32990139211136893,0.06733099919202801,0.12035962877030162,0.20066889632107024,0.7993311036789298,0.0380952380952381,0.05198412698412699,0.4642857142857143,0.44563492063492066
29189213203,4791,3874,248,2537,80,265,25,1903,224,132,1679,3624,1547,0.19140054268419954,0.0977532518722901,0.07722813608849927,0.18707304256437204,0.8129269574356279,0.026214128035320087,0.0858167770419426,0.45612582781456956,0.4318432671081678
29189213204,4045,2245,117,2198,234,310,58,1529,91,59,1438,2681,1379,0.44499381953028433,0.053230209281164696,0.1488257107540173,0.09810333551340746,0.9018966644865926,0.06564714658709436,0.054457292055203284,0.4587840358075345,0.42111152555016784
29189213300,7872,3171,280,4034,690,813,16,3028,455,160,2573,4687,2404,0.5971798780487805,0.06941001487357462,0.19296239837398374,0.20310435931307794,0.7968956406869221,0.054405803285683806,0.05781950074674632,0.6272669084702368,0.26050778749733305
29189213400,6108,3326,272,3358,111,417,167,2691,389,76,2302,4577,2206,0.45546823837590045,0.08100059559261465,0.11378519973804846,0.17279821627647715,0.8272017837235228,0.0244701769718156,0.12300633602796592,0.6272667686257374,0.2252567183744811
29189213500,5276,3190,221,2674,63,372,75,2019,358,153,1661,3298,1452,0.39537528430629265,0.08264771877337322,0.09666413949962092,0.2530955918771669,0.7469044081228331,0.04578532443905397,0.0818677986658581,0.6607034566403881,0.21164342025469982
29189213600,3944,616,182,1654,637,565,130,1607,413,274,1194,2437,920,0.8438133874239351,0.11003627569528417,0.33772819472616633,0.42750466708151835,0.5724953329184816,0.062782109150595,0.12105047189167009,0.6471070988920804,0.1690603200656545
29189213700,4360,1343,192,2119,162,774,78,1997,270,421,1727,2855,1306,0.6919724770642202,0.09060877772534215,0.23256880733944954,0.34601902854281424,0.6539809714571858,0.019964973730297722,0.05183887915936953,0.45464098073555165,0.47355516637478107
29189213800,4972,144,295,2074,480,692,88,1960,391,401,1569,3215,1162,0.9710378117457763,0.14223722275795564,0.25341914722445696,0.40408163265306124,0.5959183673469388,0.031726283048211505,0.14650077760497668,0.6668740279937792,0.15489891135303266
29189213900,1665,29,111,599,393,312,52,630,199,134,431,857,292,0.9825825825825826,0.18530884808013356,0.45465465465465466,0.5285714285714286,0.4714285714285714,0.03617269544924154,0.13185530921820304,0.6709451575262544,0.16102683780630106
29189214100,1346,48,76,637,125,153,23,503,67,81,436,885,355,0.9643387815750372,0.11930926216640503,0.2236255572065379,0.294234592445328,0.705765407554672,0.030508474576271188,0.15932203389830507,0.6429378531073446,0.1672316384180791
29189214200,3295,299,277,1526,422,639,122,1328,251,317,1077,2127,729,0.9092564491654022,0.18152031454783749,0.3590288315629742,0.42771084337349397,0.572289156626506,0.04372355430183357,0.13446168312176776,0.6497414198401504,0.17207334273624825
29189214300,3940,1170,145,1955,367,626,41,1599,248,152,1351,2635,1195,0.7030456852791879,0.0741687979539642,0.2624365482233503,0.2501563477173233,0.7498436522826767,0.023908918406072108,0.12751423149905122,0.611764705882353,0.23681214421252372
29189214400,4772,2818,122,2833,171,478,25,2049,357,136,1692,3403,1556,0.40947191953059514,0.043063889869396396,0.14124056999161777,0.24060517325524647,0.7593948267447536,0.03261827799000882,0.0846312077578607,0.6373787834263884,0.24537173082574198
29189214500,3461,1775,81,1929,168,274,46,1319,63,168,1256,2372,1088,0.4871424443802369,0.041990668740279936,0.14099971106616585,0.17513267626990145,0.8248673237300985,0.05185497470489039,0.08431703204047218,0.5737774030354131,0.2900505902192243
29189214601,3438,1874,90,1857,96,285,52,1605,173,217,1432,2312,1215,0.4549156486329261,0.048465266558966075,0.12594531704479348,0.24299065420560748,0.7570093457943925,0.025086505190311418,0.09515570934256055,0.5255190311418685,0.35423875432525953
29189214602,4022,2745,127,2024,316,413,69,1737,263,101,1474,2678,1362,0.317503729487817,0.06274703557312253,0.1984087518647439,0.2095567069660334,0.7904432930339667,0.05041075429424944,0.09671396564600448,0.5974607916355489,0.2554144884241972
29189214700,7353,4198,340,4041,304,1058,82,2720,472,192,2248,4777,2040,0.4290765673874609,0.08413758970551843,0.19638242894056848,0.24411764705882352,0.7558823529411764,0.05987021142976764,0.08540925266903915,0.5984927778940757,0.25622775800711745
29189214800,4692,2928,268,2511,211,376,140,2316,506,269,1810,3397,1541,0.37595907928388744,0.10673038630027877,0.15494458653026427,0.3346286701208981,0.665371329879102,0.05239917574330291,0.11039152193111569,0.5404768913747424,0.29673241095083897
29189214900,6343,3564,144,3344,291,483,11,2739,282,241,2457,4086,2216,0.4381207630458773,0.0430622009569378,0.1237584739082453,0.1909456005841548,0.8090543994158452,0.05726872246696035,0.07415565345080763,0.5993636808614782,0.2692119432207538
29189215001,3094,1427,65,1818,184,325,51,1290,29,63,1261,2194,1198,0.5387847446670976,0.035753575357535754,0.18099547511312217,0.07131782945736434,0.9286821705426357,0.03965360072926162,0.018687329079307202,0.2698268003646308,0.6718322698268003
29189215003,4402,3470,100,2208,29,161,35,1983,201,60,1782,3329,1722,0.21172194457064972,0.04528985507246377,0.051113130395274875,0.13161875945537066,0.8683812405446294,0.009912886752778613,0.009011715229798739,0.34274556924001204,0.6383298287774106
29189215004,3576,2229,122,1779,20,109,332,1719,294,141,1425,2843,1284,0.3766778523489933,0.06857785272625071,0.12891498881431768,0.2530541012216405,0.7469458987783595,0.03447062961660218,0.02075272599366866,0.4150545198733732,0.5297221245163559
29189215005,5759,4386,117,3096,40,184,82,2674,166,80,2508,4212,2428,0.23840944608438966,0.0377906976744186,0.05313422469178677,0.09199700822737472,0.9080029917726253,0.013295346628679962,0.006885090218423552,0.23836657169990502,0.7414529914529915
29189215102,4491,3610,162,2684,27,318,56,2149,142,76,2007,3369,1903,0.19617011801380538,0.06035767511177347,0.0892896904920953,0.10144253140995813,0.8985574685900419,0.005342831700801425,0.016028495102404273,0.3181953101810626,0.6604333630157316
29189215103,2421,1846,30,1311,50,114,1,1066,84,31,982,1885,940,0.2375051631557208,0.02288329519450801,0.06815365551425032,0.10787992495309569,0.8921200750469043,0.002122015915119363,0.01273209549071618,0.3055702917771883,0.6795755968169761
29189215105,2389,1760,36,1340,57,111,19,1137,53,60,1084,1652,1024,0.2632900795311846,0.026865671641791045,0.07827542904981163,0.09938434476693052,0.9006156552330695,0,0,0.2627118644067797,0.7372881355932204
29189215141,4225,3614,84,2427,11,21,18,1955,124,78,1831,3393,1753,0.14461538461538462,0.034610630407911,0.011834319526627219,0.10332480818414322,0.8966751918158568,0.012673150604185087,0.0058944886531093425,0.3194812849985264,0.6619510757441792
29189215142,6736,3903,150,4507,52,505,0,3318,127,250,3191,4789,2941,0.4205760095011877,0.033281562014643884,0.08269002375296912,0.11362266425557564,0.8863773357444243,0.006473167675923992,0.0476091041971184,0.32866986844852786,0.6172478596784298
29189215143,2888,2598,56,1706,8,33,35,1090,58,37,1032,2015,986,0.10041551246537396,0.032825322391559206,0.02631578947368421,0.0871559633027523,0.9128440366972477,0.005955334987593052,0.0401985111662531,0.5245657568238213,0.4292803970223325
29189215144,5451,4031,93,3354,68,253,104,2513,117,41,2396,4063,2339,0.2605026600623739,0.027728085867620753,0.07796734544120344,0.06287306008754477,0.9371269399124552,0.011813930593157764,0.028058085158749694,0.3962589219788334,0.5638690622692591
29189215201,6430,4658,149,3429,0,153,27,2483,98,30,2385,4555,2355,0.2755832037325039,0.043452901720618255,0.027993779160186624,0.05155054369714056,0.9484494563028595,0.025686059275521405,0.02129527991218441,0.2092206366630077,0.7437980241492865
29189215202,6825,5362,54,3629,59,151,46,2836,142,27,2694,4829,2667,0.21435897435897436,0.014880132267842381,0.03750915750915751,0.05959097320169252,0.9404090267983075,0.01387450817974736,0.013253261544833299,0.2122592669289708,0.7606129633464486
29189215231,4496,3727,101,2405,27,253,32,1748,110,75,1638,3023,1563,0.17104092526690393,0.041995841995842,0.0693950177935943,0.10583524027459955,0.8941647597254004,0,0.007608336089976844,0.2834932186569633,0.7088984452530599
29189215232,7847,6185,53,3387,75,128,177,3071,179,90,2892,6123,2802,0.21180068816108066,0.01564806613522291,0.048426150121065374,0.08759361771409964,0.9124063822859003,0.01910828025477707,0.013882083945778213,0.29234035603462355,0.6746692797648212
29189215301,4614,3554,53,2124,10,69,52,2064,178,75,1886,3329,1802,0.22973558734286953,0.02495291902071563,0.028391850888599912,0.12257751937984496,0.877422480620155,0.0021027335536197055,0.01622108741363773,0.23550615800540703,0.7461700210273355
29189215302,3414,2830,47,1774,0,60,37,1325,36,11,1289,2475,1270,0.17106033977738722,0.02649379932356257,0.028412419449326303,0.03547169811320755,0.9645283018867925,0.014141414141414142,0.01696969696969697,0.1781818181818182,0.7907070707070707
29189215400,5317,4674,45,2512,12,79,0,1961,41,85,1920,3676,1817,0.12093285687417717,0.017914012738853503,0.017114914425427872,0.06425293217746048,0.9357470678225395,0,0.002176278563656148,0.13275299238302501,0.8650707290533188
29189215500,4401,3319,54,2251,0,45,10,1619,49,48,1570,2989,1522,0.24585321517836856,0.023989338071968014,0.012497159736423541,0.05991352686843731,0.9400864731315627,0.006022080963532954,0.026764804282368684,0.18066242890598863,0.7865506858481097
29189215600,5063,1326,131,2501,113,270,44,1853,174,94,1679,3317,1579,0.7380999407465929,0.05237904838064774,0.08433734939759036,0.14463032919589855,0.8553696708041014,0.0027132951462164605,0.043714199577931864,0.47995176364184505,0.47362074163400664
29189215700,5730,1351,163,3008,419,391,91,2292,228,400,2064,4025,1664,0.7642233856893543,0.05418882978723404,0.15724258289703316,0.27399650959860383,0.7260034904013961,0.010434782608695653,0.07304347826086957,0.5073291925465838,0.40919254658385096
29189215800,8016,6125,76,3861,75,421,101,4082,486,148,3596,5599,3448,0.23590319361277445,0.019684019684019685,0.07447604790419161,0.15531602155805976,0.8446839784419402,0.01321664582961243,0.008572959457045901,0.26218967672798715,0.7160207179853545
29189215900,6171,1364,297,3031,241,534,41,2562,592,374,1970,4497,1557,0.7789661319073083,0.09798746288353678,0.1322314049586777,0.3770491803278688,0.6229508196721312,0.030020013342228154,0.08917055814987769,0.45541472092506113,0.425394707582833
29189216000,1294,426,71,659,66,140,22,539,116,52,423,947,371,0.6707882534775889,0.10773899848254932,0.17619783616692428,0.3116883116883117,0.6883116883116883,0,0.15100316789862725,0.5121436114044351,0.3368532206969377
29189216100,5752,3452,294,2999,81,1952,162,2541,171,246,2370,3061,2124,0.3998609179415855,0.09803267755918639,0.3816063977746871,0.1641086186540732,0.8358913813459268,0.0029402156158118264,0.004246978111728194,0.15811826200588044,0.8346945442665795
29189216200,7702,6060,95,4842,13,535,39,3458,92,67,3366,5624,3299,0.2131913788626331,0.019619991738950848,0.07621397039729941,0.045980335454019666,0.9540196645459803,0.006934566145092461,0.014935988620199146,0.14100284495021337,0.837126600284495
29189216300,6731,4790,154,2832,61,262,16,1232,0,86,1232,1856,1146,0.28836725597979496,0.054378531073446326,0.05036398752042787,0.0698051948051948,0.9301948051948052,0.005387931034482759,0.0010775862068965517,0.07543103448275862,0.9181034482758621
29189216400,5238,4174,52,2840,10,320,54,2488,132,60,2356,3866,2296,0.20313096601756395,0.018309859154929577,0.07331042382588775,0.07717041800643087,0.9228295819935691,0,0,0.1016554578375582,0.8983445421624418
29189216500,5329,3863,42,2078,12,106,29,1913,125,131,1788,4032,1657,0.27509851754550574,0.02021174205967276,0.027584912741602553,0.1338212232096184,0.8661787767903816,0.016121031746031748,0.057539682539682536,0.2740575396825397,0.652281746031746
29189216600,2036,1620,30,1070,19,17,17,848,61,19,787,1490,768,0.2043222003929273,0.028037383177570093,0.026031434184675836,0.09433962264150944,0.9056603773584906,0,0.008053691275167786,0.12818791946308725,0.863758389261745
29189216700,3411,2208,62,2230,0,251,41,1703,200,25,1503,2747,1469,0.3526824978012313,0.02780269058295964,0.08560539431251832,0.13211978860833823,0.8678802113916617,0.004368401892974154,0.01892974153622133,0.23662176920276665,0.7400800873680379
29189216800,3010,2578,100,2040,16,163,8,1505,39,91,1466,2346,1375,0.14352159468438538,0.049019607843137254,0.06212624584717608,0.08637873754152824,0.9136212624584718,0.0038363171355498722,0.016624040920716114,0.24296675191815856,0.7365728900255755
29189216900,2276,1551,57,1421,75,261,14,1369,118,186,1251,1693,1053,0.3185413005272408,0.04011259676284307,0.15377855887521968,0.22205989773557341,0.7779401022644266,0.00767867690490254,0.039574719432959246,0.4630832841110455,0.4896633195510927
29189217000,3892,3017,51,2570,72,393,74,1837,234,77,1603,2650,1526,0.22482014388489208,0.019844357976653695,0.13848920863309352,0.1692977681001633,0.8307022318998367,0.008679245283018867,0.04679245283018868,0.43471698113207546,0.509811320754717
29189217200,1840,1196,26,1151,75,141,21,976,81,150,895,1374,740,0.35,0.022589052997393572,0.12880434782608696,0.23668032786885246,0.7633196721311475,0.016739446870451237,0.033478893740902474,0.4468704512372635,0.5029112081513828
29189217300,2972,2381,19,1855,0,177,29,1437,35,22,1402,2080,1380,0.19885598923283984,0.010242587601078167,0.0693135935397039,0.03966597077244259,0.9603340292275574,0,0.008173076923076924,0.21682692307692308,0.775
29189217400,4821,4292,48,3260,36,177,17,2418,195,15,2223,3504,2208,0.10972827214270899,0.014723926380368098,0.04770794440987347,0.08684863523573201,0.913151364764268,0.007420091324200913,0.017123287671232876,0.17123287671232876,0.8042237442922374
29189217500,5271,4787,53,2387,44,74,37,2103,163,105,1940,3796,1829,0.0918231834566496,0.022203602848764138,0.02940618478467084,0.1274369947693771,0.8725630052306229,0.001053740779768177,2.6343519494204424e-4,0.18598524762908325,0.8126975763962065
29189217600,7156,6517,16,3227,55,169,70,2607,137,69,2470,5042,2366,0.0892956959195081,0.004958165478772854,0.04108440469536054,0.079018028385117,0.920981971614883,0,0.015470051566838556,0.18901229670765568,0.7955176517255057
29189217701,4876,3921,100,2256,81,109,19,1887,50,28,1837,3609,1809,0.19585726004922066,0.044326241134751775,0.04286300246103363,0.04133545310015898,0.958664546899841,0.0077583818232197285,0.005818786367414797,0.1568301468550845,0.829592684954281
29189217702,8382,7384,83,3572,1,90,1,2909,183,94,2726,5864,2632,0.11906466237174898,0.023236282194848825,0.010975900739680267,0.09522172567892746,0.9047782743210725,0.008015006821282401,0.010402455661664393,0.3015006821282401,0.680081855388813
29189217802,7387,5944,168,3680,0,66,0,2816,112,43,2704,5250,2647,0.1953431704345472,0.04565217391304348,0.008934614863950183,0.05504261363636364,0.9449573863636364,0.005904761904761905,0.011619047619047619,0.284,0.6984761904761905
